,经理人ID,经理人姓名,管理资产总规模,职业跨度年数,平均任职年数,出勤率,Average_AYP,Average_Double_Weighted_AYP,Overall_Min_Profit
2618,30773763,陈亚琼,9.02,1.5945205479452054,0.8630136986301369,0.5412371134020618,-0.21876477649676895,-0.2219607262287742,-0.2451
38993,30748811,张晓,9.29,2.2904109589041095,2.0095890410958903,0.8773923444976076,-0.17674420955099895,-0.22273240820135312,-0.5663
12157,30785433,刘航,1.96,1.1287671232876713,1.1287671232876713,1.0,-0.29784025823657545,-0.22308998592064244,-0.3453
38330,30722829,张诗悦,4.3500000000000005,3.0986301369863014,1.1817351598173513,0.3813734158561744,-0.2515559019319202,-0.22333724838468264,-0.2846
16014,30740786,路旭,1.7700000000000002,2.5342465753424657,1.3212328767123287,0.5213513513513514,-0.29855633652395347,-0.2238446413970203,-0.5073
26073,30798160,吴可凡,0.37,0.6767123287671233,0.5945205479452055,0.8785425101214575,-0.2248878229621714,-0.2243094370603951,-0.1592
15443,30795616,李文海,1.41,0.7561643835616438,0.7561643835616438,1.0,-0.15020340461574866,-0.225305106923623,-0.1158
32463,30774781,叶敏,2.0799999999999996,1.5397260273972602,1.5397260273972604,1.0000000000000002,-0.22741829391976137,-0.22647564485472219,-0.3303999999999999
16577,30802655,刘欣瑜,1.01,0.5780821917808219,0.5780821917808219,1.0,-0.27241025270196345,-0.22703049056532024,-0.1703
10578,30671434,寇文红,0.92,4.728767123287671,2.047488584474886,0.432985708767864,-0.28067498892761916,-0.2270952085494594,-0.318
11458,30803419,梁辰星,0.26,0.5068493150684932,0.5068493150684932,1.0,-0.22778936845975967,-0.2272749991972018,-0.1239
13061,30789957,李进,2.56,0.9315068493150684,0.6349315068493151,0.6816176470588236,-0.2651314883061,-0.227983684042793,-0.2626
29543,30740128,熊琳,8.280000000000001,2.4602739726027396,2.46027397260274,1.0000000000000002,-0.23101683789995237,-0.23021610458859637,-0.4799
28638,30159100,王昭锋,1.65,1.4876712328767123,1.4527397260273973,0.9765193370165747,-0.30868290611745974,-0.23046542339459397,-0.4518
4672,30597592,樊力谨,9.37,2.734246575342466,2.605479452054795,0.9529058116232466,-0.23205186190908106,-0.23121879454554548,-0.5029
8448,30736777,黄伟轩,0.66,2.6164383561643834,1.73013698630137,0.661256544502618,-0.30826605977500965,-0.2315444998058454,-0.6122
29013,30782363,徐聪,30.47,1.2383561643835617,1.0568493150684932,0.8534292035398231,-0.3159158429604883,-0.2325923732515426,-0.3874
38475,30757909,张天洋,2.22,2.032876712328767,1.2657534246575342,0.6226415094339622,-0.34486547250696925,-0.23280391899778516,-0.3933
8452,30758622,何文逸,2.62,1.9835616438356165,0.8972602739726028,0.45234806629834257,-0.25123373852922726,-0.23323906632169528,-0.3817
38622,30804031,张文龙,2.48,0.5178082191780822,0.3835616438356164,0.7407407407407407,-0.23428594920775841,-0.2345084646654228,-0.1304
21400,30755594,沈成,4.93,2.115068493150685,1.367123287671233,0.6463730569948186,-0.3410878650889083,-0.23591129105455472,-0.5171
14643,30800714,林嵩,2.09,0.6136986301369863,0.6136986301369863,1.0,-0.15836223464338783,-0.23754335196508175,-0.1003999999999999
35645,30789621,张欢,15.96,0.5972602739726027,0.5972602739726027,1.0,-0.15844523806914235,-0.23766785710371352,-0.0978999999999999
11434,30756183,李丛文,2.63,2.095890410958904,0.8027397260273972,0.3830065359477124,-0.15867344422720187,-0.2380101663408028,-0.3038
17912,30130463,刘芷冰,0.47,2.632876712328767,2.632876712328767,1.0,-0.2386702820692559,-0.2384101208865882,-0.5139
11948,30741067,李公民,2.38,1.5342465753424657,1.5342465753424657,1.0,-0.28727510808496265,-0.23915568632757198,-0.4077
4315,30063674,付方宝,0.54,2.441095890410959,2.441095890410959,1.0,-0.15950984082856645,-0.23926476124284968,-0.3457
17440,30788193,刘玉强,6.88,1.021917808219178,1.021917808219178,1.0,-0.23969711767239066,-0.2397891949918331,-0.2462
36589,30622595,周建胜,7.48,1.5753424657534247,1.5753424657534247,1.0,-0.23999544696871483,-0.24002029173616413,-0.3511999999999999
20705,30722034,秦闻,0.73,3.1123287671232878,2.2894977168949775,0.7356220657276996,-0.24904509607665348,-0.24124575307147303,-0.3595
1407,30803015,储乐延,3.3899999999999997,0.5616438356164384,0.5616438356164384,1.0,-0.3085011225031327,-0.2415524582232743,-0.2276
17012,30787353,吕焱,0.27,1.073972602739726,0.343013698630137,0.3193877551020408,-0.1613543126712741,-0.24203146900691114,-0.1722
8084,30724739,黄潜轶,1.5699999999999998,3.0191780821917806,2.7315068493150685,0.9047186932849365,-0.25224554658201986,-0.2428077181373169,-0.6274000000000001
1540,30799035,蔡强,19.5,0.6520547945205479,0.6520547945205479,1.0,-0.2436888373725708,-0.24331032602545793,-0.1682
30667,30133472,许智程,1.45,3.0027397260273974,3.0027397260273974,1.0,-0.24435494347046421,-0.24419141082939266,-0.5721
19269,30759299,牛歌,10.42,1.9452054794520548,1.9452054794520548,1.0,-0.1631415555744994,-0.24471233336174908,-0.2928
2758,30740602,陈宗超,2.31,2.5397260273972604,1.6917808219178083,0.6661272923408846,-0.339304387005397,-0.24527734847821114,-0.526
24662,30774516,王柄方,5.37,1.5534246575342465,0.9193737769080235,0.5918367346938775,-0.3873459004221539,-0.2464990460609798,-0.4668
38585,30759731,张伟,6.74,1.9287671232876713,1.9287671232876715,1.0000000000000002,-0.29806394970248656,-0.2496100341633942,-0.4997999999999999
17018,30714160,刘峣,3.02,0.7863013698630137,0.7863013698630137,1.0,-0.3573186163552854,-0.25013799721642627,-0.2971
3728,30804040,丁鹏飞,0.1,0.5178082191780822,0.20365296803652966,0.3932980599647266,-0.1675716532467797,-0.25135747987016954,-0.0906
9908,30803709,蒋卫华,0.22,0.5287671232876713,0.5287671232876713,1.0,-0.2531138874493791,-0.25258946174622576,-0.144
40103,30743887,张昳泓,4.83,2.4164383561643836,2.416438356164384,1.0000000000000002,-0.1700895876577756,-0.2551343814866634,-0.3627
9534,30674106,江俊晨,1.22,3.326027397260274,1.0924657534246576,0.32845963756177926,-0.3559817245505831,-0.2552163424312418,-0.3772999999999999
2287,30745258,陈西中,3.41,2.367123287671233,2.367123287671233,1.0,-0.17024576128956503,-0.25536864193434755,-0.3571
31229,30742695,杨达伟,12.69,2.4575342465753423,2.0205479452054793,0.8221850613154961,-0.3236388279774902,-0.256311333426129,-0.5706
23291,30794529,孙振波,0.13,0.7479452054794521,0.7479452054794521,1.0,-0.25764196483962826,-0.25674276632569704,-0.2012
1929,30296370,程伟庆,1.28,1.2547945205479452,1.0821917808219177,0.8624454148471615,-0.34701343938239115,-0.25835621995108465,-0.3875
38416,30724875,张天麒,1.46,3.0164383561643837,3.016438356164384,1.0000000000000002,-0.25850100461297343,-0.25896416346318973,-0.5974
29004,30781270,向晨,1.18,1.284931506849315,0.6968036529680365,0.5422885572139303,-0.17351765980037115,-0.2602764897005567,-0.2171999999999999
32350,30775597,于立勇,0.51,0.9452054794520548,0.9452054794520548,1.0,-0.26276827109282136,-0.26242808634039644,-0.2518
4314,30754858,范帆,1.4,2.117808219178082,2.117808219178082,1.0,-0.2637235588594296,-0.2634414644104408,-0.4782
28783,30778570,王振林,0.15,1.3863013698630138,0.6931506849315068,0.49999999999999994,-0.26379061803108916,-0.2644838579433578,-0.3418
21274,30778571,宋宾煌,0.15,1.3863013698630138,0.6931506849315068,0.49999999999999994,-0.26379061803108916,-0.2644838579433578,-0.3418
14037,30762487,刘娜,2.1,1.8246575342465754,1.8246575342465756,1.0000000000000002,-0.17659069962099083,-0.26488604943148625,-0.2985
29278,30798412,许公磊,4.12,0.6712328767123288,0.6712328767123288,1.0,-0.268624293190899,-0.26834044727396117,-0.19
24030,30716123,唐小东,4.12,0.6712328767123288,0.6712328767123288,1.0,-0.268624293190899,-0.26834044727396117,-0.19
1033,30752228,陈洁馨,2.17,2.186301369863014,1.8876712328767122,0.8634085213032581,-0.3708921232951593,-0.2702578469017674,-0.7076
24001,30803782,谭笑,1.6600000000000001,0.5260273972602739,0.5260273972602739,1.0,-0.27160213814519707,-0.2702741993553558,-0.1553
11794,30803781,李飞,3.18,0.5260273972602739,0.5260273972602739,1.0,-0.27503337894941954,-0.2738179211053657,-0.1575
18934,30777723,马姝丽,9.53,1.441095890410959,0.9296803652968038,0.6451204055766794,-0.3667163005843799,-0.27405197202678017,-0.3553
22763,30677906,邵沙锞,0.72,2.23013698630137,2.23013698630137,1.0,-0.27415594922401104,-0.27470461023811665,-0.5128
28713,30724817,王子建,3.99,1.7452054794520548,1.7452054794520548,1.0,-0.1832424438431176,-0.2748636657646764,-0.2976
28412,30740869,翁煜平,0.45,2.5315068493150683,2.368493150684931,0.9356060606060606,-0.286891585088901,-0.27498814900205726,-0.5631
21239,30769285,单柏霖,0.7,1.6547945205479453,1.1493150684931506,0.6945364238410595,-0.4070070214801864,-0.2759022129138762,-0.4357
33059,30715419,杨添琦,5.24,3.317808219178082,3.317808219178082,1.0,-0.1840659656461996,-0.2760989484692994,-0.4907999999999999
40973,30795995,周宗舟,0.69,0.7452054794520548,0.7452054794520548,1.0,-0.18500825747625005,-0.2775123862143751,-0.1414
45,30558595,艾翀,7.09,6.293150684931507,0.22410958904109585,0.03561166739225075,-0.21454520730708637,-0.2789087694992123,-0.231
36984,30785429,张丽新,1.51,1.1287671232876713,1.0465753424657533,0.9271844660194174,-0.3703241502765896,-0.2793625819751339,-0.386
12437,30782615,林浩然,3.63,1.2301369863013698,1.2301369863013698,1.0,-0.28089868541393775,-0.28006111672057415,-0.3359
4220,30744857,付倍佳,7.8100000000000005,1.0136986301369864,1.0136986301369864,1.0,-0.3467489313667403,-0.28016305211502046,-0.3789
20596,30755595,邱楠宇,2.18,2.115068493150685,1.4328767123287673,0.6774611398963731,-0.3169730710941203,-0.2811758993009349,-0.4399
31299,30798550,叶丰,1.36,0.663013698630137,0.663013698630137,1.0,-0.2826086958766262,-0.2815615818459028,-0.1993
26803,30736802,吴谦,0.51,2.56986301369863,2.56986301369863,1.0,-0.1885722834994581,-0.28285842524918714,-0.4155
19635,30779080,欧阳娟,17.86,1.3643835616438356,0.776908023483366,0.5694205393000574,-0.43352996777288116,-0.2831613143892026,-0.4178
8830,30803849,韩羽辰,19.369999999999997,0.5205479452054794,0.46931506849315063,0.901578947368421,-0.4140477194262557,-0.28414241466380313,-0.3448
16575,30755251,李昕悦,0.38,2.1123287671232878,2.112328767123288,1.0000000000000002,-0.2847388210569049,-0.2847930784942401,-0.5088
38259,30803342,赵思轩,1.03,0.5424657534246575,0.5424657534246575,1.0,-0.190974573631585,-0.2864618604473775,-0.1085999999999999
22282,30779466,苏淼,0.34,1.358904109589041,0.7178082191780821,0.5282258064516129,-0.19174678720810123,-0.28762018081215185,-0.2512
40382,30723751,张翼翔,0.17,3.0684931506849313,3.068493150684932,1.0000000000000002,-0.1922873882791536,-0.2884310824187304,-0.4807
18241,30563454,李志武,0.59,2.515068493150685,2.515068493150685,1.0,-0.28828674114701835,-0.2884810645067839,-0.5775
34592,30773704,张冰灵,1.29,1.6,1.6,1.0,-0.19326582621346544,-0.28989873932019816,-0.2908
30550,30301089,徐衍鹏,1.93,1.4027397260273973,1.4027397260273973,1.0,-0.19341344555040774,-0.2901201683256116,-0.2603
5605,30773916,郭琳,1.44,1.5808219178082192,0.8648401826484018,0.5470826112073945,-0.3734016895061054,-0.29148139544220303,-0.3874
27036,30804274,王瑞炮,0.28,0.5041095890410959,0.5041095890410959,1.0,-0.29230669070618215,-0.29230669070618215,-0.161
14647,30753235,刘屾,0.16,2.1561643835616437,2.156164383561644,1.0000000000000002,-0.2935593608252792,-0.29301785714423456,-0.5297999999999999
30669,30780316,夏正安,14.97,1.3150684931506849,1.3150684931506849,1.0,-0.19583239191942647,-0.2937485878791397,-0.2492
385,30793453,陈迪,0.16,0.7178082191780822,0.7178082191780822,1.0,-0.29447991924009276,-0.29378552716914513,-0.2226
14676,30789955,刘申奥,2.52,0.9315068493150684,0.9315068493150684,1.0,-0.2950344094023843,-0.2940802799048387,-0.2798
23864,30752766,唐晟博,2.0999999999999996,2.16986301369863,2.16986301369863,1.0,-0.2948456410855807,-0.29495462161462316,-0.5344
30879,30615649,于博,14.41,2.1561643835616437,2.156164383561644,1.0000000000000002,-0.19717358693745368,-0.2957603804061805,-0.3772
31300,30804044,袁锋,0.74,0.5095890410958904,0.5095890410958904,1.0,-0.29678875988688336,-0.2962008133836661,-0.1651
22144,30802442,孙凌昊,0.11,0.5945205479452055,0.5945205479452055,1.0,-0.2960996517983911,-0.29643120192170935,-0.1894
25210,30567769,王芳玲,1.42,2.0986301369863014,0.8602739726027396,0.4099216710182767,-0.19839937760278825,-0.2975990664041824,-0.3713
36735,30788992,朱凯,5.6,0.9780821917808219,0.978082191780822,1.0000000000000002,-0.41350477505649985,-0.29809049884495636,-0.4564999999999999
15446,30778973,李文杰,0.37,1.36986301369863,1.1232876712328768,0.8200000000000001,-0.38038532762237603,-0.29823932584734875,-0.4208
5495,30794349,耿家琛,2.62,0.7945205479452054,0.7945205479452054,1.0,-0.299303988858885,-0.299303988858885,-0.2581
1451,30802640,曹敏,3.02,0.5835616438356165,0.5835616438356165,1.0,-0.3012416764055011,-0.30027079479249297,-0.1902
6601,30774474,霍达,1.31,1.0027397260273974,1.0027397260273974,1.0,-0.3604173194649995,-0.3003663126804834,-0.3627
33834,30776154,袁怡纯,3.93,1.4794520547945205,1.2287671232876711,0.8305555555555555,-0.2952810937432123,-0.3014854297052869,-0.4234
3084,30752157,丁戈,1.3399999999999999,2.1890410958904107,2.165753424657534,0.9893617021276596,-0.3991485668246038,-0.30651139645026193,-0.7345999999999999
19926,30786757,彭锐哲,0.16,0.9863013698630136,0.9863013698630136,1.0,-0.30855363727245505,-0.3079073893672599,-0.3071
15046,30562236,刘腾飞,0.59,2.1561643835616437,1.4840182648401827,0.6882676831850911,-0.308221303757112,-0.3085823904955507,-0.5506
23182,30775555,宋易潞,0.25,1.5013698630136987,0.9999999999999997,0.6660583941605837,-0.3093568512220927,-0.30893552565491245,-0.4268
19679,30795389,欧阳良琦,32.79,0.7643835616438356,0.7643835616438356,1.0,-0.3098096646082589,-0.3092894713668458,-0.2478999999999999
604,30784440,崔古昕,15.59,1.1616438356164382,1.1214611872146116,0.9654088050314464,-0.3787905326886174,-0.31010858643379685,-0.4706
27890,30723988,吴晓雯,1.8399999999999999,0.5726027397260274,0.5726027397260274,1.0,-0.3110165533950323,-0.31032206231407183,-0.1932
16220,30782197,刘晓飞,0.74,1.2438356164383562,1.2438356164383562,1.0,-0.20870004056564806,-0.3130500608484721,-0.2526
36308,30802808,周剑,0.35,0.5780821917808219,0.4904109589041096,0.8483412322274881,-0.20891864005665306,-0.3133779600849796,-0.1267
38216,30794802,张姝丽,39.75,0.7863013698630137,0.7863013698630137,1.0,-0.3155657753623232,-0.31554046072807895,-0.259
29720,30794803,邢梦醒,39.75,0.7863013698630137,0.7863013698630137,1.0,-0.3155657753623232,-0.31554046072807895,-0.259
8373,30803855,何伟,1.47,0.5205479452054794,0.5205479452054794,1.0,-0.31786205384977306,-0.3177372223307794,-0.181
39088,30790623,周晓东,2.71,0.9123287671232877,0.9123287671232876,0.9999999999999999,-0.3185002530622605,-0.31835535343887333,-0.2965
17148,30795267,李一帆,1.38,0.7671232876712328,0.7671232876712328,1.0,-0.3200574191236775,-0.3193126846862425,-0.2573999999999999
18626,30789708,毛昆,3.1399999999999997,0.7178082191780822,0.7178082191780822,1.0,-0.3205390452798432,-0.32050204688662753,-0.2438
268,30782423,陈聪,12.61,1.2328767123287672,1.2328767123287672,1.0,-0.21446073189686643,-0.32169109784529965,-0.2573999999999999
19909,30770967,平舒宇,2.93,1.1424657534246576,1.1424657534246576,1.0,-0.3236507449907893,-0.3231509087297043,-0.3618
27923,30800752,王星星,7.33,0.6164383561643836,0.6164383561643836,1.0,-0.3256711082275093,-0.3255876276959802,-0.2163
38608,30130122,周文波,10.92,0.7287671232876712,0.7287671232876712,1.0,-0.21753163718863955,-0.3262974557829593,-0.1637
19246,30804201,麻绎文,2.4,0.5068493150684932,0.5068493150684932,1.0,-0.33787788033271626,-0.3315837841770365,-0.2025
39351,30787036,张雪蓉,55.32,1.0904109589041096,1.0904109589041096,1.0,-0.22185137370238384,-0.33277706055357575,-0.2392999999999999
3569,30797518,邓茂,0.47,0.6986301369863014,0.6986301369863014,1.0,-0.33569600291275536,-0.3355997536154114,-0.2491
36292,30787253,赵炯,4.04,1.082191780821918,1.0821917808219177,0.9999999999999998,-0.3368838215907326,-0.33691859887062076,-0.3596
13899,30795993,李沐曦,1.1,0.7506849315068493,0.7506849315068493,1.0,-0.22643557484416466,-0.339653362266247,-0.1753
14645,30080914,刘舒畅,0.73,1.1945205479452055,1.1945205479452057,1.0000000000000002,-0.34286376129868545,-0.3421824627631459,-0.3959
23154,30801004,桑翔宇,27.75,0.6054794520547945,0.6054794520547945,1.0,-0.3429636916810506,-0.34230344914862354,-0.2257
4348,30782469,范国华,0.41,1.2356164383561643,1.2356164383561643,1.0,-0.22871994637260906,-0.3430799195589136,-0.2744999999999999
37470,30804033,赵蓬,11.61,0.5178082191780822,0.5178082191780822,1.0,-0.23156841689917385,-0.34735262534876077,-0.1275
29540,30695983,徐良成,0.51,0.8301369863013699,0.8301369863013699,1.0,-0.348596070696462,-0.3479350325292639,-0.3007999999999999
35756,30769687,朱慧琳,0.33,1.6383561643835616,1.6383561643835618,1.0000000000000002,-0.2338106572323687,-0.35071598584855307,-0.3535999999999999
38329,30796623,左少逸,7.6499999999999995,0.726027397260274,0.726027397260274,1.0,-0.35125464613002677,-0.35125464613002677,-0.2696
9288,30790380,黄智然,1.71,0.9205479452054794,0.9205479452054794,1.0,-0.352238086836175,-0.35213129863567405,-0.3307
18636,30804054,马磊,3.59,0.5095890410958904,0.5095890410958904,1.0,-0.35254258148711476,-0.35237408309243945,-0.1994
28211,30663140,王勇,1.07,0.947945205479452,0.947945205479452,1.0,-0.3610871871633217,-0.3543258354500698,-0.4289
6938,30675220,何怀志,1.18,1.0794520547945206,1.0794520547945206,1.0,-0.3600521403434785,-0.35979794541228427,-0.3836
35920,30797520,张海啸,0.39,0.6986301369863014,0.44794520547945205,0.6411764705882352,-0.36217002109345986,-0.3624696912583445,-0.2707
4027,30795401,丁洋,42.68,0.7671232876712328,0.7671232876712328,1.0,-0.24251479098587425,-0.3637721864788114,-0.1919
13208,30781278,李君海,4.5200000000000005,1.2767123287671234,0.8191780821917808,0.6416309012875536,-0.3965551845713902,-0.3642032962293115,-0.3472999999999999
